propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,superTopHighlight,parkingSpace,labels,newDevelopmentFinished
82084176,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/9f/59/591032148.jpg,T1013,19,,1050.0,flat,rent,81.0,True,2,1,Avenida Vicent Blasco Ibañez,València,Alboraya,La Patacona,es,,39.4878954,-0.3300033,False,https://www.idealista.com/inmueble/82084176/,"Fabulosa vivienda con vistas al mar disponible en alquiler temporal en La Patacona. Disponible de Octubre a Mayo. Se trata de un inmueble exterior con orientación sur, muy luminoso y soleado. Dispone de salón comedor con acceso a una terraza con fantásticas vistas al mar, cocina totalmente amueblada y equipada, 2 habitaciones dobles con armarios empotrados y un baño completo.  Incluye ascensor, aire acondicionado, terraza, lavavajillas, lavadero, suelo gres, pintura lisa, videoportero, ventanas climalit y plaza de garaje. Se encuentra en una estupenda urbanización privada con vigilancia 24h, zona infantil, piscina comunitaria, pistas de pádel, conserje y club social. A tan solo 100 metros de la playa. Zona con todos los servicios, restaurantes, farmacia, colegios, supermercados y líneas de autobús directamente al centro de la ciudad.  Encuentra más en.",False,good,False,True,13.0,{'typology': 'flat'},"{'subtitle': 'La Patacona, Alboraya', 'title': 'Piso en Avenida Vicent Blasco Ibañez'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98483554,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/88/80/961791041.jpg,KF052V,25,4,850.0,studio,rent,50.0,True,0,1,Calle de Les Barraques del Figuero,València,València,Quatre Carreres,es,La Punta,39.4504111,-0.3396113,False,https://www.idealista.com/inmueble/98483554/,"Excelente estudio loft en Edificio Torre Oceanis, luminoso, exterior. con amplias vistas. DISPONIBLE 5 DE SEPTIEMBRE! *Características:  - 1 habitación doble amplia con armario empotrado. - 1 baño completo con plato de ducha. - Cocina independiente totalmente equipada con electrodomésticos, placa de   inducción, campana extractora, microondas, nevera en aluminio y lavadora. - Plaza de garaje incluida de facil acceso. *Extras:  - Suelos de mármol - Ventanales de aluminio climalit. - Puertas de cristal opaco  - Aire acondicionado por conductos frio-calor. - Se incluye mobiliario, electrodomésticos. - Suelos de parque. *Residencial:  - Conserje 24 horas.  - Camaras de video vigilancia nocturna.  - Zonas comunes: piscina, pistas de paddle, pista de squash, sauna, gimnasio, parque para niños, *Zona:   - Proximo a la Ciudad de las Artes y las Ciencias junto al Oceanografico.  - Autobuses urbanos lineas 15 y 95 (parada en la misma puerta)  - Estación de Metro las Moreras linea 10, puesta en servicio a corto plazo.  - Colegios, supermercados, farmacias, restaurantes.",True,good,False,True,17.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'La Punta, València', 'title': 'Estudio en Calle de Les Barraques del Figuero'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
96033381,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/8a/46/934865819.jpg,,26,4,790.0,flat,rent,50.0,True,1,1,ciudad de las artes y las ciencias,València,València,Quatre Carreres,es,Ciutat de les Arts i de les Ciencies,39.4555751,-0.3516904,False,https://www.idealista.com/inmueble/96033381/,"Bonito estudio en la espectacular zona de la ciudad de las artes y las ciencias, la vivienda es   muy luminosa consta de salón comedor diáfano y exterior, un aseo, cocina y dormitorio. IDEAL para parejas jóvenes que quieran vivir en un barrio de moda con mucho transito y zonas de ocio en sus alrededores, además de tener unas vistas espectaculares.    DISPONIIBLE A PARTIR DEL 1 DE SEPTIEMBRE, RESERVALO YA! Dispones de zonas comunes con pista de pádel, piscina y zonas verdes. 60 EUROS A PARTE DE GASTOS DE COMUNIDAD ****ESTE ANUNCIO SE MUESTRA A TITULO INFORMATIVO NO VINCULANTE NI CONTRACTUAL PUEDE CONTENER VARIACIONES O ERRATAS***.",True,good,False,True,16.0,{'typology': 'flat'},"{'subtitle': 'Ciutat de les Arts i de les Ciencies, València', 'title': 'Piso en ciudad de las artes y las ciencias'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98423321,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/68/bf/668458556.jpg,04460,19,3,2000.0,flat,rent,175.0,True,4,2,Calle d'Hernán Cortés,València,València,L'Eixample,es,El Pla del Remei,39.4658984,-0.3726918,False,https://www.idealista.com/inmueble/98423321/,"Elegante y señorial vivienda de 157 metros construidos, perfectamente distribuidos con un soleado salón-comedor, provisto de amplios ventanales, gran cocina con espacioso office con acceso directo al salón, cuatro amplios dormitorios equipados con armarios, dos baños completos (uno con cabina de ducha). También dispone de un amplio balcón de seis metros, con acceso desde uno de los dormitorios. Dotada de calefacción por gas natural con radiadores de hierro fundido distribuidos por toda la vivienda.    Destacar su excelente ubicación, así como la amplitud de todas sus estancias, se alquila sin amueblar.      Situada en una de las zonas más exclusivas de Valencia y próxima a lugares tan emblemáticos de la ciudad, como el Mercado de Colón. Vivirá en el mismo centro, zona noble y señorial, rodeada de todo tipo de servicios, comercios, restaurantes, hallamos muchos de los atractivos que hacen de esta zona una de las más valoradas y deseadas.",False,good,False,True,11.0,{'typology': 'flat'},"{'subtitle': 'El Pla del Remei, València', 'title': ""Piso en Calle d'Hernán Cortés""}",True,False,False,False,False,False,,,
98276908,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/12/1b/1006380795.jpg,AV2207038,20,7,1200.0,penthouse,rent,98.0,True,2,1,Avenida del Regne de València,València,València,L'Eixample,es,Gran Vía,39.465683,-0.3700758,False,https://www.idealista.com/inmueble/98276908/,"Ático en alquiler de 2 habitaciones en L´Eixample Les presentamos este fabuloso ático en pleno centro de Valencia. La propiedad dispone de un gran salón comedor, dos habitaciones grandes, un vestidor y un baño completo. La cocina, comunicada con el salón, tiene horno y encimera. El inmueble es extremadamente luminoso, ya que tiene dos grandes terrazas, una delante del salón comedor y otra en la parte trasera a la cual se accede por la habitación principal. La vivienda también dispone de armarios empotrados, suelo de parqué, toda ella en perfecto estado para disposición inmediata. La ubicación de este ático es inmejorable al estar en pleno centro, a 5 min andando de la calle Colón, en una zona llena de boutiques, restaurantes, heladerías, supermercados, cines, en definitiva, todos los servicios necesarios para disfrutar de una estancia cómoda y agradable. En el precio del alquiler no están incluidos los gastos de comunidad e IBI, corre a cargo del arrendatario. Estos gastos, este año 2022 tienen una repercusio mensual de 285€ Si desea más información y/o hacer una visita, estaremos encantados de atenderle.",True,good,False,True,12.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Gran Vía, València', 'title': 'Ático en Avenida del Regne de València'}",True,False,False,False,False,False,,,
97902530,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/4a/87/994450113.jpg,,23,13,1300.0,duplex,rent,70.0,True,1,1,HERMANOS MACHADO,València,València,Rascanya,es,Sant Llorenç,39.4950317,-0.3638108,False,https://www.idealista.com/inmueble/97902530/,"Magnifica vivienda duplex, en edificio Arena, en Hermanos Machado, junto al estadio del Levante, la Avd. Alfahuir y el c. c Arena. Bonitas y despejadas vistas a la huerta. Edificio de 2010. Tiene 70m2 s. c, 43m2 en planta baja y 16m2 en la planta de arriba. Se distribuye en salon comedor con grandes ventanales de suelo a techo con bonitas y despejadas vistas a la huerta de Alboraya, cocina equipada, un baño completo con ducha y un cuarto con la lavadora y para utensilios de limpieza. Mediante una bonita escalera accedemos a la planta superior donde se encuentra el dormitorio con armarios empotrados. La vivienda dispone de AA frio calor por conductos, techos altos, pavimento de parquet de roble, carpintería interior lacada en blanco, la exterior aluminio climalit. PLAZA DE GARAJE INCLUIDA. CONTRATO MÁXIMO 11 MESES. Este anuncio es a título informativo, no vinculante ni contractual con posibles variaciones o erratas.",False,good,False,True,19.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Sant Llorenç, València', 'title': 'Dúplex en HERMANOS MACHADO'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
91670678,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/63/e0/820407605.jpg,,30,17,1000.0,flat,rent,105.0,True,3,2,PUIGVAL,València,Playa Puig,,es,,39.5704945,-0.2804697,False,https://www.idealista.com/inmueble/91670678/,"PRECIO ALQUILER ANUAL. PARA ENTRAR EN NOVIEMBRE. NO ALQUILER VACACIONAL. Apartamento en la mejor urbanización del Puig Playa, primera linea de mar. Totalmente exterior con impresionantes vistas al mar. Orientación Sur-Oeste. Edificio Pinazo. Tiene unos 105m2 y se distribuye en amplio salon comedor con terraza y vistas al mar, 3 dormitorios con armarios empotrados, dos baños completos, cocina totalmente equipada con electrodomésticos. Edificio con garaje, conserje, ascensor, zonas comunes con piscina de adultos y piscina de niños, zona infantil, pistas de tenis, campo de futbito. La urbanización tiene supermercado, farmacia, restaurante, heladería. A 5 minutos de la puebla y a 10 minutos de Valencia. Ideal para vivir todo el año.  Este anuncio es a título informativo, no vinculante ni contractual con posibles variaciones o erratas.",False,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': 'Playa Puig', 'title': 'Piso en PUIGVAL'}",False,False,False,False,False,False,,,
97785382,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/c3/a1/1016073154.jpg,VTE - 0103,25,2,990.0,flat,rent,80.0,True,2,1,Calle de la Blanqueria,València,València,Ciutat Vella,es,El Carme,39.4792593,-0.3777873,False,https://www.idealista.com/inmueble/97785382/,"La vivienda está equipada con dos habitaciones dobles, una de ellas con generosos armarios empotrados, un recibidor con armario ropero y un baño completo. El salón comedor y la cocina se encuentran frente al gran jardín del Turia. Como extras, contamos con: aire acondicionado por conductos, paredes lisas, suelos de mármol, persianas automatizadas, puerta de seguridad, videoportero automático y además doble cancela de acceso al edificio y accesibilidad con su ascensor a cota cero. Se alquila sin muebles.     Presentamos está vivienda sin amueblar aunque con preciosas vistas despejadas al Jardín del Turia, limitando con el casco antiguo de la ciudad y a cinco minutos del centro de Valencia, de sus monumentos históricos y del famoso Mercado Central. Una vivienda en alquiler opcionalmente con posibilidad de una amplia plaza de garaje por 100€ y trastero de 3,75 mtrs por 150€ en el mismo edificio (la más cercana al ascensor del edificio). El piso está situado en una segunda altura y próximo a las emblemáticas Torres de Serrano, todo un emblema de la ciudad de Valencia.     La calle de la Blanquería, está ubicada en el margen izquierdo del antiguo cauce del río Turia, que actualmente presume de ser el jardín urbano más extenso de España. Cuenta con una longitud de unos 10 km. y se ha convertido en el auténtico pulmón de la ciudad, ideado por el prestigioso arquitecto Ricardo Bofill. La vivienda está ubicada frente al tramo VI.    Vivir junto al río y en el corazón de Valencia con la comodidad de tener una plaza de garaje y trastero, es un gran privilegio que no debes dejar escapar.     El inmueble posiblemente sea el mejor edificio de la zona, de construcción actual en ladrillo cara vista con excelentes calidades. La sensación desde el salón o la cocina es como si estuviéramos viviendo en el corazón de Manhattan con vistas a Central Park.    Respecto al transporte público, en la misma puerta tenemos un autobús que nos conecta con el intercambiador de la E.M.T. Justo enfrente de la vivienda discurre por la otra acera un carril-bici que conecta con el centro de la ciudad y a menos de 100 metros existe una parada de Valenbisi.     Tenemos supermercados y comercios de todo tipo que nos harán más fácil las compras y más confortable nuestro día a día. También hay varios colegios muy demandados, uno justo al lado, a los que sus hijos podrán optar por proximidad. Farmacias, ambulatorios y hospitales públicos y privados. La parte cultural y gastronómica está garantizada, la oferta es infinita. Y si quiere practicar deporte tiene el río y también gimnasios. Una buena ubicación para disfrutar la vida.     Esta vivienda es una oportunidad única para iniciar una nueva etapa de la vida en un lugar exclusivo de nuestra preciosa ciudad, el antiguo cauce del río Turia, donde muchos anhelan establecerse.       Por mandato expreso de la propiedad comercializamos esta inmueble en exclusiva compartida, lo que garantiza un servicio de calidad, un trato fácil y un proceso sencillo, rápido y sin interferencias de terceros, por lo que cualquier asunto relacionado con la venta ha de tratarse directamente conmigo. Por este motivo, se ruega no molestar a los propietarios ni a los vecinos del edificio. Gracias por su comprensión    Si usted es agencia inmobiliaria y tiene un cliente para este inmueble, llámenos, estaremos encantados de colaborar en esta y en otras compraventas.    Indicar que la información que se ofrece en este anuncio es a título informativo, no es vinculante ni contractual y puede contener erratas o sufrir variaciones.",False,good,False,True,12.0,{'typology': 'flat'},"{'subtitle': 'El Carme, València', 'title': 'Piso en Calle de la Blanqueria'}",True,False,False,False,False,False,,,
97515547,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/ac/5a/981875218.jpg,,24,6,3300.0,flat,rent,249.0,True,4,3,COLON,València,València,Ciutat Vella,es,Sant Francesc,39.4699368,-0.3739561,False,https://www.idealista.com/inmueble/97515547/,"Magnifica vivienda en calle Colon, exterior, luminosa, con vistas despejadas. En edificio señorial de 1990, totalmente rehabilitado. Tiene 249m2 s. c y 230m2 construidos. Se distribuye en hall, amplisimo salon con ventanales de suelo a techo, lo que le permite una gran luminosidad, comunicado con el comedor mediante grandes puertas correderas, 3 dormitorios con armarios empotrados muy amplios, el principal recayente a fachada principal, 1 dormitorio de servicio con acceso desde la cocina, 2 baños completos (1 en suite) y un aseo de servicio. Amplia cocina con galeria y despensa. Calefacción por radiadores de gas natural, AA frio calor por conductos. Pavimento parquet de nobile, carpintería interior de roble, la exterior PVC color negro con acristalamiento climalit. La vivienda dispone de 2 plazas de garaje. Conserje.  Este anuncio es a título informativo, no vinculante ni contractual con posibles variaciones o erratas.",False,good,False,True,13.0,{'typology': 'flat'},"{'subtitle': 'Sant Francesc, València', 'title': 'Piso en COLON'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","[{'name': 'luxuryType', 'text': 'Lujo'}]",
88659469,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/6a/11/1018333574.jpg,01734,66,5,1250.0,flat,rent,130.0,True,3,2,Avenida de França,València,València,Camins al Grau,es,Penya-Roja,39.4615722,-0.3482241,False,https://www.idealista.com/inmueble/88659469/,"Exclusivo piso, en el corazón de la Ciudad de las Ciencias y las Artes, con acabados de altísima calidad, a poco metros del los jardines del rio Turia, y a escasos minutos de los centros comerciales El Corte Inglés y Aqua.   La vivienda presenta unas características que la hacen única, que aportan confort y crean un ambiente relajado y elegante. El salón es luminoso y desde el cual se accede a la magnífica terraza en la que se puede disfrutar con comidas o reuniones con amigos y familiares, o donde desconectar con un buen libro. Todas las habitaciones son amplias y luminosas equipadas con amplios armarios. Uno de los dormitorios está insonorizado ideal para los amantes de la música. La cocina totalmente equipada, cuentas con detalles como refrigerador de vinos así como otros muchos detalles, con salida a la galería. La vivienda tiene calefacción por radiadores y aire acondicionado por conductos.  El residencial cuenta con piscina y zona infantil. Dispone de una estupenda plaza de garaje incluida en el precio.  Bien comunicado, con autobús en la puerta.   No dejes de visitarlo, te encantará.",False,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': 'Penya-Roja, València', 'title': 'Piso en Avenida de França'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98598820,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/80/13/997327625.jpg,VB220513_A,105,,10000.0,chalet,rent,535.0,False,6,8,Calle Xoriguer,València,Bétera,Torre en Conill-Cumbres de San Antonio,es,,39.573651,-0.468197,False,https://www.idealista.com/inmueble/98598820/,"Emplazada en una zona residencial tranquila y exclusiva, cerca del campo del golf, encontramos esta espectacular casa a 4 vientos que nos sorprende por su estilo y decoración. Construida en el 2021 en una parcela llana de 631m2, tiene una superficie construida de 535m2 distribuida en 3 plantas. El proyecto de construcción fue elaborado con el más mínimo detalle para crear espacios abiertos y funcionales. La parcela tiene zona ajardinada donde encontramos piscina climatizada de 22.50 metros, zona de chill out y barbacoa totalmente equipada.  La casa está distribuida en tres plantas. La primera planta tiene una superficie de 173,70 con porche de 38,90m2, donde encontramos salón-comedor con grandes ventanales que permite disfrutar de las vistas a la piscina y el jardín. Cocina de estilo semi abierto, totalmente equipada: doble nevera, vitrocerámica, campana extractora, horno, microondas, descalificador de agua. Todos los electrodomésticos son de gama alta. Siguiendo el pasillo, tenemos un dormitorio grande con vestidor y baño con ducha para su uso; una habitación de servicio y un aseo de cortesía. La planta sótano tiene una superficie de 189,90m2 además un patio de 61,50m2 con zona chill out. En esta planta se encuentra el segundo salón, es amplio y tiene acceso al patio donde podrá disfrutar de tardes tranquilas. En la misma planta encontramos sala de gimnasio equipada con maquinaria TecnoGym, zona de SPA con cabina estética para masajes y tratamientos, zona de relax, jacuzzi, sauna finlandesa, hammam (baño turco) y ducha hidromasaje y un aseo de cortesía. Una bodega con nevera para vinos; un cuarto de lavado, con muebles hecho a medida, equipado con lavadora y secadora.  Planta superior tiene una superficie de 171,40m2 y terraza cubierta de 54,20. A un lado de esta planta encontramos una máster suite de 25m2 con amplio baño y vestidor que tiene acceso a la terraza cubierta con zona chill out. A continuación del pasillo encontramos dos habitaciones dobles con baños completos y vestidores.  La casa fue reformada y decorada al mínimo detalle para crear espacios amplios con mucha luz natural. Dispone de instalación domótica a distancia, sistema de alarma perimetral y sensores en cada estancia que ayuda tener un máximo control. Las carpinterías con doble cámara de aire con cierre hermético antirrobo, suelos de madera y cerámico, aire acondicionado por conducto, suelos radiantes en toda la casa, baños Porcelanosa, placas solares, piscina climatizada, riego automático.  La zona de aparcamiento tiene capacidad para 3 coches además del aparcamiento en frente de la casa.  El precio de venta incluye todo el mobiliario y parte de decoración de la casa.  Es una excelente oportunidad de vivir en una casa hecha a medida ubicada en una urbanización privilegiada.",False,good,False,,19.0,{'typology': 'chalet'},"{'subtitle': 'Torre en Conill-Cumbres de San Antonio, Bétera', 'title': 'Chalet en Calle Xoriguer'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","[{'name': 'luxuryType', 'text': 'Lujo'}]",
98598218,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/88/78/1017586887.jpg,,20,3,690.0,flat,rent,100.0,True,3,1,Calle Alcañiz s/n,València,València,Rascanya,es,Torrefiel,39.493811,-0.3783283,True,https://www.idealista.com/inmueble/98598218/,"Grupo Cercasa te ofrece un fabuloso piso de 3 habitaciones, dos de ellas con armarios empotrados y una con balcón. Cocina totalmente equipada con electrodomésticos, salón comedor y baño totalmente reformado con plato de ducha. El piso tiene mucha luz, buenos tamaños de habitaciones y cocina, finca con ascensor. Una bonita vivienda en un barrio de siempre y en plena expansión. En pleno barrio de Torrefiel, a escasos metros de la Av. Peset Aleixandre y con todos los servicios necesarios para la vida diaria, como farmacias, supermercados, colegios. Con buenos accesos al centro de Valencia y alrededores gracias a la Ronda Norte.",True,good,False,True,7.0,{'typology': 'flat'},"{'subtitle': 'Torrefiel, València', 'title': 'Piso en Calle Alcañiz s/n'}",False,False,False,False,False,False,,,
98589821,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/7e/ff/1017313928.jpg,,23,6,765.0,flat,rent,60.0,False,1,1,"santos justo y pastor, 139",València,València,Algirós,es,L'Illa Perduda,39.4675066,-0.3400533,True,https://www.idealista.com/inmueble/98589821/,"DISPONIBLE PARA SEPTIEMBRE! Bien ubicado, con luz natural, y reformado justo el año pasado, prácticamente a estrenar mobiliario y electrodomésticos.  Buscamos inquilino para el 1 de septiembre, Preguntar por medio plazo. Si quereis mas info leeros la descripción y me hablais al Whatsapp! Soy Borja, encantado. + 34 639 018 451 Se sumarán todos los suministros (Agua, luz y wifi 600 Mg) por 125€. PRECIO FINAL TODO INCLUIDO 880€ Perfecto para independizarse, muy luminoso dada su 7ª altura y amplio para su comodidad. Presentado como en las fotos, dos salones el primero amueblado con sofá biplaza tv y mesita de sofá, luego toda la cocina equipada hasta con lavavajillas, y el segundo salón a modo de comedor.  La habitación, muy amplia con armario y cama canapé, es interior pero a un patio de manzanas muy luminoso dado orientación y que no tenga un edificio enfrente tan alto. El baño completo con termo alta capacidad y plato de ducha con puertas corredizas. se cobrará una mensualida de fianza y una de comision.",True,good,False,True,13.0,{'typology': 'flat'},"{'subtitle': ""L'Illa Perduda, València"", 'title': 'Piso en santos justo y pastor, 139'}",True,False,False,False,False,False,,,
98587932,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/f4/a2/1017232462.jpg,1108/957,46,2,1200.0,flat,rent,120.0,True,3,2,Calle de Josep Alminyana i Vallès,València,València,Campanar,es,Sant Pau,39.4842804,-0.4048032,False,https://www.idealista.com/inmueble/98587932/,"REF. 1108/957. ALFA alquila vivienda 3 dormitorios dobles y 2 baños, casi a ESTRENAR en barrio de Sant Pau distrito de Campanar. Se trata de una finca residencial con piscina, gimnasio, pista de pádel, zona ajardinada y parque infantil. No de admiten MASCOTAS. La vivienda consta de 3 dormitorios y 2 cuartos de baño, amplio salón comedor y moderna cocina con acabados de alta calidad, dispone climatización frio calor por conductos en toda la vivienda, calefacción con radiadores de gas natural y carpintería con aislamiento tipo climalit, se alquila con LAVADORA-SECADORA, LAVAVAJILLAS, MICROONDAS Y FRIGORIFICO, además dispone de una plaza de garaje incluida en el precio. La zona dónde está situado el edificio tiene todo tipo de servicios( guarderías, colegios, instituto, supermercados, centro de salud, hospitales, etc. ) Esta muy bien comunicado tanto por transporte público ( bus y metro), así como transporte privado con acceso rápido a las grandes vías. No deje de visitarlo, le encantará. 1 MES DE FIANZA. Sant Pau es el barrio de mayor extensión del distrito valenciano de Campanar y está ubicado entre dos de las entradas y salidas más importantes de la ciudad de València. Es una de las zonas surgidas como consecuencia de la expansión de València hacia el oeste, lo que lo convierte en un barrio joven y dinámico en continuo crecimiento. Junto a sus calles encontramos numerosas zonas comerciales(Hipercor, Carrefour Nuevo Centro), educativas ( colegios públicos y privados) y sanitarias ( antiguo Hospital La Fe, Centro de salud, Hospital 9 de Octubre, etc. ) además de una sección del popular Parque de Cabecera de València junto al que se encuentra el famoso zoológico Biopark València. Bien comunicado por transporte Púbico ( tanto Bus como línea de metro cercana) En ningún caso los textos, imágenes o cualquier otro contenido del presente anuncio tiene carácter contractual y sólo son válidos a efectos informativos, pudiendo ser modificados por Alfa Inmobiliaria sin previo aviso y sin que esto implique responsabilidad alguna. En el precio no están incluidos los honorarios de la inmobiliaria.",False,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': 'Sant Pau, València', 'title': 'Piso en Calle de Josep Alminyana i Vallès'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98578644,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/62/61/1017974458.jpg,1292,15,2,700.0,flat,rent,71.0,True,2,1,CV-3007,València,Puçol,Zona Alta,es,,39.6171481,-0.3077413,False,https://www.idealista.com/inmueble/98578644/,"OCASION! INMOAROA les presenta en exclusiva este bonito y luminoso piso en alquiler, se trata de una vivienda que forma parte de un edificio construido en el año 2008, se encuentra ubicada en la segunda planta y cuenta con una superficie útil de 63 metros cuadrados. La vivienda se distribuye en salón-comedor con cocina integrada, 2 dormitorios y 1 cuarto de baño. La vivienda se climatiza mediante split frío/calor y dispone de armario empotrado en el dormitorio principal. Puzol es una población ubicada cerca del mar, con todos los servicios tales como ambulatorio, colegios y parada de tren, y con un rápido acceso a la AP-7 y a la V-21. Solicite información sin compromiso. >>Este anuncio es meramente informativo, puede contener errores o discrepancias con la realidad. Su intención es presentar el inmueble y carece de carácter contractual. El precio no incluye honorarios de la agencia inmobiliaria<<.",False,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': 'Zona Alta, Puçol', 'title': 'Piso en CV-3007'}",False,False,False,False,False,False,,,
98559668,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/fc/46/1016377237.jpg,AV2208042,30,,1700.0,flat,rent,140.0,True,4,2,Avenida de les Corts Valencianes,València,València,Benicalap,es,Benicalap,39.48724,-0.39576,False,https://www.idealista.com/inmueble/98559668/,"Piso en alquiler de cuatro habitaciones en Cortes Valencianas Os presentamos esta amplia y luminosa vivienda en una de las zonas con más demanda de Valencia capital, en Avda. De les Corts Valencianes. Nada más entrar nos encontramos con un amplio recibidor que da inicio a la distribución de toda la vivienda, que se distribuye en un amplio salón comedor con salida a un pequeño balcón con unas preciosas vistas de esa zona de la ciudad, cuatro amplios y luminosos dormitorios con armarios, una bonita cocina totalmente equipada con todos los electrodomésticos, con galería y despensa, dos baños muy amplios y completos uno de ellos en la habitación principal. Una vivienda muy funcional amplia y luminosa, al estar en una de las plantas más altas tiene mucha luz y unas vistas estupendas, además de contar con aire acondicionado Frio/ Calor, calefacción por gas natural. Algo a destacar en esta vivienda aparte de la amplitud y comodidad, que se encuentra en una ubicación excelente, en plena ciudad rodeada de todos servicios básicos, a un paso de la V 35 para llegar con rapidez a los pueblos de la periferia de la ciudad. Si desea visitar esta vivienda, póngase en contacto con nosotros que estaremos encantados de atenderle.",False,good,False,True,12.0,{'typology': 'flat'},"{'subtitle': 'Benicalap, València', 'title': 'Piso en Avenida de les Corts Valencianes'}",False,False,False,False,False,False,,,
98543630,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/c9/2d/1015854548.jpg,,77,,4500.0,chalet,rent,540.0,False,5,4,Calle Monasterios,València,Puçol,Los Monasterios-Alfinach,es,,39.6374243,-0.3391167,False,https://www.idealista.com/inmueble/98543630/,"Ponerme nombre o tratar de describirme no tendría sentido. Yo no soy una casa, soy “la” casa. La que has esperado, la que has soñado y la que has tratado de imaginar. Y déjame decirte que a veces la realidad es todavía mejor que las expectativas. Soy un moderno sueño arquitectónico en mitad de la naturaleza, una ventana a lo salvaje, un refugio para el alma. Mis grandes ventanales te harán mimetizarte con un entorno idílico entre árboles y montañas, entre la calma y el sosiego. Con más de 500 metros cuadrados, cuento con cinco habitaciones y cuatro baños. La luz natural acaricia cada una de mis estancias creando una atmósfera cálida, haciéndote respirar eso que algunos llaman “calor de hogar”. En la planta baja cuento con un gran salón comedor decorado con gusto y lleno de pequeños detalles con ese toque justo de distinción. Junto a él la cocina, que está abierta al salón y ofrece vistas panorámicas del la terraza y el jardín. Comer o desayunar aquí será un ritual personal que a partir de ahora no querrás abandonar. En esta misma planta cuento con una habitación de invitados con su correspondiente baño. ¿Quién no querría venir a pasar unos días aquí contigo? En la planta superior está la habitación principal con baño de diseño, y es de esas que te lo ponen muy difícil para salir de la cama los domingos. Dos habitaciones más y otro baño completan la distribución de este piso. La última habitación y un baño más los encontrarás en el sótano, aquí cada espacio está maravillosamente bien aprovechado. Además cuento con vestidor, armarios empotrados, plaza de garaje, terraza de verano y de invierno y un jardín que está a punto de convertirse en tu lugar favorito en el mundo.  Me encuentro en la exclusiva urbanización de Los Monasterios, en un entorno natural privilegiado y a solo media hora en coche del centro de la ciudad. Caminando podrás llegar al Club, en el que encontrarás diversas piscinas y un ambiente social excepcional. Estoy rodeado de algunos de los mejores colegios privados, toda clase de servicios y zonas de ocio. Me gustaría dejar de ser “la” casa para empezar a ser “tu” casa, te lo digo así, sin rodeos. Escápate conmigo y no mires atrás.",True,good,False,,8.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Los Monasterios-Alfinach, Puçol', 'title': 'Casa independiente en Calle Monasterios'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","[{'name': 'luxuryType', 'text': 'Lujo'}]",
