propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,district,neighborhood,labels,newDevelopmentFinished
82245791,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/e8/e9/594161156.jpg,025419,51,5,1400.0,flat,rent,120.0,True,4,2,Avenida del Cardenal Benlloch,València,València,es,39.4737323,-0.3525443,False,https://www.idealista.com/inmueble/82245791/,"REFORMA INTEGRAL, ideal vivienda para estudiantes. Con muebles semi -nuevos de ikea. La vivienda tiene 120 m2, con dos habitaciones dobles y dos individuales, todas ellas con mesas de estudio y armario, las dos dobles con camas de 1,35 cm. Salón comedor amplio con TV grande y cocina con todos los electrodomésticos semi nuevos, los dos baños completos con ducha y mampara. Con aire acondicionado frío/calor por conductos, paredes lisas. Exterior y muy luminoso, ya que se encuentra ubicado en una quinta planta con ascensor. Con servicios de limpieza semanal incluido. Zona con todos los servicios de supermercados, restaurantes, farmacias. también tiene próximos el transporte público, tanto autobús como metro. Cerca de Blasco Ibañez y de la universidad Europea. KASABIBA, a lo largo de su trayectoria de más de 25 años en el sector inmobiliario, se ha convertido en la inmobiliaria de referencia gracias a la fidelidad y confianza que sus clientes han depositado en ella. Nuestro equipo humano está orientado a obtener la satisfacción plena de los clientes con diligencia y eficacia, dando un servicio personalizado. Asesoramiento personalizado, búsqueda de financiación. En nuestra web podrás visualizar nuestra cartera de viviendas completa, Si tienes cualquier duda o consulta sobre alguna de nuestras viviendas o quieres comentarnos que es lo que vas buscando para que te ayudemos a localizarlo, no dudes en contactar con nosotros. ¡Estaremos encantados de atenderte! El presente anuncio, se muestra a título informativo, no vinculante, ni contractual, con posibilidad de variaciones o erratas.",False,good,False,True,,12.0,{'typology': 'flat'},"{'subtitle': 'Mestalla, València', 'title': 'Piso en Avenida del Cardenal Benlloch'}",False,False,False,False,False,El Pla del Real,Mestalla,,
97314478,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/d3/02/998307042.jpg,W-02OKUC,7,7,1400.0,flat,rent,140.0,True,3,2,barrio Arrancapins,València,València,es,39.4675301,-0.3845682,False,https://www.idealista.com/inmueble/97314478/,"Piso en Arrancapins Piso señorial en edificio histórico patrimonio de la ciudad de Valencia (Edificio Monte de Piedad del arquitecto Antonio Davó), situada en Arrancapins. Sus 140m2 se distribuyen en 3 habitaciones y 2 baños, un espacioso salón-comedor tiene acceso a un balcón. La cocina se encuentra totalmente equipada con todos los electrodomésticos. En cuanto a equipamiento, dispone de aire acondicionado en el salón-comedor, armarios, calefacción eléctrica en cada estancia. Acceso adaptado a personas con movilidad reducida. Se aceptan Mascotas. Llamenos para verlo, estaremos encantados de atenderle. La vivienda se encuentra en un chaflán (con calle Salas Quiroga). Es un hogar en un lugar céntrico con todos los servicios necesarios, a 5 minutos andando de Plaza de España o el Carmen (Ciutat Vella). Puesto de Valenbisi en la puerta. Vistas despejadas, Aireado y soleado. En verano es muy fresco y caliente en invierno al tener muros gruesos.  Disponible para el 1 de junio 2022. Contáctenos para más información, estaremos encantados de atenderle.",False,good,False,True,,10.0,{'typology': 'flat'},"{'subtitle': 'Arrancapins, València', 'title': 'Piso'}",False,False,False,False,False,Extramurs,Arrancapins,,
97307622,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/c4/32/975410483.jpg,CG-21132-0001,27,2,590.0,flat,rent,70.0,True,3,1,Calle de Sant Agustí,València,Paterna,es,39.5040109,-0.4408008,False,https://www.idealista.com/inmueble/97307622/,"PROMOCIÓN: 1 MES DE ALQUILER GRATIS si reservas antes del 30 de junio. Y además, ¡sin comisiones de agencia!. Piso de 70 m² en alquiler de 3 dormitorios situado en la localidad de Paterna, provincia de Valencia. La localidad está bien comunicada, dispone de estación de tren, paradas de autobús de líneas interurbanas y accesos viarios a través de CV-31, CV-365 y V-30. La zona dispone de variado equipamiento, centro de salud, supermercados, oficina de correos, oficina bancaria, restaurantes, colegios, etc. Construido en 1970, este piso tiene una superficie de 70 m² y se distribuye en salón-comedor, 3 dormitorios, cocina amueblada con horno, vitrocerámica y campana extractora y 1 baño, listo para convertirse en su próxima vivienda en alquiler. Con nuestros servicios podrá encontrar la vivienda que necesita. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. Promoción válida para contratos firmados antes de 30 de junio del 2022 (incluido). Esta promoción no es acumulable. Condiciones válidas para inmuebles identificados en webs y portales con detalle promocional de campaña identificado en descriptivo del anuncio.",True,good,False,False,,8.0,{'typology': 'flat'},"{'subtitle': 'El Alborgí, Paterna', 'title': 'Piso en Calle de Sant Agustí'}",True,False,True,False,False,El Alborgí,,,
90080089,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/74/bc/972359380.jpg,206865,22,8,1350.0,penthouse,rent,56.0,True,3,1,Calle del Mestre Valls,València,València,es,39.4659034,-0.3437949,False,https://www.idealista.com/inmueble/90080089/,"ÁTICO DE ALQUILER - ZONA CAMINS AL GRAO Fantástico ático de alquiler reformado a estrenar ubicado en la zona de Camins al Grao - Av. del Puerto, Valencia. El inmueble cuenta con una fantástica terraza de aproximadamente 90 m2 de superficie.  La vivienda se distribuye en: Un salón muy espacioso con acceso directo a la terraza. La cocina está abierta al salón, dispone de todos los electrodomésticos y servicio de menaje. Tres habitaciones dobles con instalación de internet y zona de estudio. Un baño completo con ducha, el inodoro está independiente de la zona de lavabo y ducha. La vivienda está completamente amueblada. Calefacción en todas las estancias mediante radiadores por gas natural y aire acondicionado. Edificio con ascensor. Rodeada de todos los servicios necesarios. ¡Concierte una visita con nosotros! Desde 1986 al servicio de nuestros clientes. Seriedad y confianza en tus gestiones inmobiliarias. Encuentra más en.",False,good,False,True,,24.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Aiora, València', 'title': 'Ático en Calle del Mestre Valls'}",False,False,False,False,False,Camins al Grau,Aiora,,
97135418,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/7d/a5/998338547.jpg,W-02OFJ3,8,,1500.0,chalet,rent,226.0,False,5,3,Canet d'En Berenguer,València,Canet d'En Berenguer,es,39.6748892,-0.2171618,False,https://www.idealista.com/inmueble/97135418/,"Exclusivo Adosado en Canet D´En Berenguer DISPONIBLE A PARTIR DE SEPTIEMBRE. Ideal para una familia interesada en alquiler de larga estancia. Adosado frente al colegio Camarena Canet de 226 m2. La planta baja consta de dos terrazas, una de ellas con acceso directo a la piscina comunitaria, salón, aseo, cocina con isla y comedor. Primera planta con 2 baños, uno de ellos en suite, una habitación de matrimonio y 2 habitaciones individuales con armarios empotrados. Buhardilla habilitada para uso como despacho o habitación de matrimonio, con una tercera terraza. Salón de juegos de 50m2 y garaje individual con trastero dentro de la vivienda. Orientación este-oeste. Muy luminoso. Piscina, gimnasio y zona verde. Este lujoso y único Chalet adosado se ubica en Canet d´en Berenguer, una de las 40 mejores de España y de las más valoradas de la Comunidad Valenciana con 1200 metros de arena fina, Desde las terrazas de la planta primera tenemos acceso a estas vistas y a un paso del largo paseo de la Playa. A 100 m2 del Colegio Multilingüe Camarena Canet, uno de los mejores colegios de España Muy cerca podemos encontrar Centros Comerciales con restauración y ocio. Cuenta con servicios médicos y colegios de prestigio internacional. Con acceso a las principales autovías, muy próximo a Valencia y Castellón y a unas horas de ciudades como Zaragoza, Madrid o Barcelona.",False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': ""Canet d'En Berenguer"", 'title': 'Chalet adosado'}",False,False,False,False,False,,,,
97072569,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/9c/77/964924685.jpg,7045937-AL,27,1,745.0,flat,rent,101.0,True,3,1,Calle de l'Olivereta,València,València,es,39.4718133,-0.3962766,False,https://www.idealista.com/inmueble/97072569/,"PROMOCIÓN JUNIO: 1 MES DE ALQUILER GRATIS si reservas antes del 30 de junio. Y además, ¡sin comisiones de agencia! Piso de 101,00 m2 aproximadamente, se encuentra en el municipio y provincia de Valencia. La vivienda se distribuye en: 3 dormitorios (uno de ellos dispone de armario empotrado), un cuarto de baño, lavadero, recibidor, terraza, luminoso salón-comedor y cocina amueblada y equipada con horno, vitrocerámica y campana extractora. Se ubica en la planta primera de un edificio plurifamiliar de cinco plantas sobre rasante, el cual dispone de ascensor. En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, tales como, sanitarios, educativos, restaurantes, supermercados, comercios, amplias zonas verdes, etc. Además el municipio dispone de todo tipo de transporte público y de buenas conexiones con todo tipo de carreteras, nacional, comarcal, local, autovías y autopista. Vivienda de protección oficial (VPO), el potencial inquilino deberá estar inscrito en el registro de demandantes de alquiler. *Promoción válida para contratos firmados antes de 30 de junio del 2022 (incluido). Esta promoción no es acumulable. Condiciones válidas para inmuebles identificados en webs y portales con detalle promocional de campaña identificado en descriptivo del anuncio.",True,good,False,True,,7.0,{'typology': 'flat'},"{'subtitle': 'Nou Moles, València', 'title': ""Piso en Calle de l'Olivereta""}",True,False,True,False,False,L'Olivereta,Nou Moles,,
96937187,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/cd/0d/960923335.jpg,CG-59012-0001,39,2,675.0,flat,rent,58.0,True,3,1,Calle d'Aielo de Rugat,València,València,es,39.4507656,-0.368746,False,https://www.idealista.com/inmueble/96937187/,"PROMOCIÓN: 1 MES DE ALQUILER GRATIS si reservas antes del 30 de junio. Y además, ¡sin comisiones de agencia!. Piso con una superficie de 58 m² en alquiler de 3 dormitorios, ubicado en Valencia capital. La vivienda está bien comunicada en todos los aspectos, a 7 minutos de la Estación del Nord, a 20 minutos del aeropuerto, con paradas de autobús a pocos metros con las líneas 13, 6 y 7 y por carretera mediante los accesos viarios V-31, CV-5010, V-15, V-30 y CV-500. La zona dispone de un amplio abanico de equipamientos, hospital, centro de salud, supermercados, gasolinera, pabellón deportivo, cancha de baloncesto, colegio, etc. Construido en 1958, este piso cuenta con una superficie de 58 m² y se distribuye en salón-comedor con cocina abierta, amueblada y equipada con horno, vitrocerámica y campana extractora, 3 dormitorios y 1 baño, listo para convertirse en su próxima vivienda en alquiler. Con nuestros servicios podrá encontrar la vivienda que necesita. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. Promoción válida para contratos firmados antes de 30 de junio del 2022 (incluido). Esta promoción no es acumulable. Condiciones válidas para inmuebles identificados en webs y portales con detalle promocional de campaña identificado en descriptivo del anuncio.",True,good,False,False,,12.0,{'typology': 'flat'},"{'subtitle': 'Na Rovella, València', 'title': ""Piso en Calle d'Aielo de Rugat""}",True,False,True,False,False,Quatre Carreres,Na Rovella,,
96852565,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/eb/a3/a4/958287347.jpg,61-61949,26,4,690.0,flat,rent,82.0,True,3,1,Calle Gayano Lluch,València,València,es,39.4928646,-0.3831176,False,https://www.idealista.com/inmueble/96852565/,"! IMPECABLE VIVIENDA EXTERIOR MUY MUY LUMINOSA DE TRES HABITACIONES! Bonita vivienda, que goza de mucha luz natural en todas las estancias gracias a su exterioridad y buena orientación, se compone de tres habitaciones la principal muy espaciosa con un gran ventanal el cual permite pasar toda la luz, otra habitación equipada con dormitorio completo y canapé con lo cual tiene más capacidad de almacenaje y la tercera acondicionada como salita, salón comedor con acceso a un balcón a la calle y aire acondicionado frio -calor, cuarto de baño completo, cocina equipada que ha sido ampliada con la galería la cual esta acristalada y vestíbulo recibidor. Tiene calidades tales como suelos de gres, ventanales de aluminio, puertas interiores de roble, puerta principal blindada. Gas natural. Se alquila amueblado y acondicionado. La finca dispone de ascensor y está en buen estado. La zona es inmejorable rodeada de todo tipo de tiendas y comercios teniendo supermercados, farmacias, bazares orientales, fruterías, centros de salud y centros de salud. Excelente comunicación cuenta con varias líneas de EMT entre ellas 60, 64, 89,90 y tranvía que nos lleva a varios puntos de la ciudad entre ellos a las universidades y a la playa.",True,good,False,True,,8.0,{'typology': 'flat'},"{'subtitle': 'Torrefiel, València', 'title': 'Piso en Calle Gayano Lluch'}",False,False,False,False,False,Rascanya,Torrefiel,,
96851300,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/9e/ed/998306794.jpg,W-02O7LG,5,1,1400.0,flat,rent,49.0,True,1,1,barrio La Roqueta,València,València,es,39.4678421,-0.3828481,False,https://www.idealista.com/inmueble/96851300/,"Apartamento a estrenar en Extramurs Apartamento amueblado a estrenar en Extramurs. Consta de un dormitorio y un baño y está disponible para cortas o medias estancias a partir de 2,5 meses. Trastero incluido en el precio. Limpieza y lavandería incluidos una vez por semana. Los precios de alquiler varían dependiendo del periodo de alquiler. Posibilidad de plaza de garaje por 100 € más al mes. En las zonas comunes encontramos una piscina comunitaria, gimnasio y Conserje 24H. Llámenos para verlo, estaremos encantados de atenderle. Edificio de obra nueva, con ubicación excelente y muy buenas calidades. Se trata de una construcción de lujo y buen gusto entre las calles Guillem de Castro y Gran Vía Fernando El Católico. Además, se encuentra muy próximo a parada de metro de Ángel Guimerá y a menos de cinco minutos andando de La Plaza del Ayuntamiento y del centro histórico de Valencia. El Mercado Municipal se encuentra a tan sólo a dos minutos andando.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 100.0}",29.0,{'typology': 'flat'},"{'subtitle': 'La Roqueta, València', 'title': 'Piso'}",False,False,False,False,False,Extramurs,La Roqueta,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
96793064,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/24/dc/988853902.jpg,CG-24879-0001,23,3,745.0,flat,rent,69.0,True,3,1,Calle de Peris Brell,València,València,es,39.4669787,-0.3483304,False,https://www.idealista.com/inmueble/96793064/,"PROMOCIÓN: 1 MES DE ALQUILER GRATIS si reservas antes del 30 de junio. Y además, ¡sin comisiones de agencia!. Piso de 69 m² en alquiler de 3 dormitorios, ubicado en Valencia. La vivienda está bien comunicada en todos los aspectos, a pocos minutos de la estación del tren Valencia Cabanyal, con paradas de metro próximas y por carretera a 10 minutos del acceso V-21 La zona dispone de un amplio abanico de equipamientos, centro de salud, supermercado, oficina de correos, restaurantes, polideportivo, el Rastro de Valencia y la playa de La Malvarrosa a 10 minutos. Construido en 1956, este piso tiene una superficie de 69 m² y se distribuye en salón-comedor, 3 dormitorios, cocina amueblada y equipada con horno, vitrocerámica y campana extractora y 1 baño, listo para convertirse en su próxima vivienda en alquiler. Con nuestros servicios podrá encontrar la vivienda que necesita. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. Promoción válida para contratos firmados antes de 30 de junio del 2022 (incluido). Esta promoción no es acumulable. Condiciones válidas para inmuebles identificados en webs y portales con detalle promocional de campaña identificado en descriptivo del anuncio.",True,good,False,False,,11.0,{'typology': 'flat'},"{'subtitle': 'Aiora, València', 'title': 'Piso en Calle de Peris Brell'}",True,False,True,False,False,Camins al Grau,Aiora,,
96396384,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/2c/47/998338573.jpg,W-02NQGW,9,1,1800.0,flat,rent,65.0,True,2,1,La Patacona,València,Alboraya,es,39.4934085,-0.3298564,False,https://www.idealista.com/inmueble/96396384/,"Apartamento junto a la playa de La Patacona Magnífico apartamento en la playa de La Patacona, a orillas del mar. Excelente conexión con transporte público y rodeado de gran variedad de negocios como cafeterías, supermercados, fruterías, restaurantes con una excelente gastronomía y lugares para realizar actividades deportivas y de disfrute. El apartamento cuenta con salón, cocina, dos habitaciones dobles y terraza. Aire acondicionado frío y calor. Parking opcional por 100 euros mas al mes. Portero y ascensor. El complejo cuenta con pista de tenis, pádel, mini golf y gimnasio incluidos en el precio del alquiler. No dude en contactar con nosotros para visitar la vivienda. La Patacona, una de las playas más espectaculares de Valencia, ubicada al norte de la ciudad en el Municipio de Alboraya, una localidad para disfrutar de un clima mediterráneo, a escasos metros de la playa de la Malvarrosa y muy cerquita del emblemático barrio del Cabañal, barrio de pescadores con un encanto especial.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",28.0,{'typology': 'flat'},"{'subtitle': 'La Patacona, Alboraya', 'title': 'Piso'}",False,False,False,False,False,La Patacona,,,
96382722,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/ca/f0/945590342.jpg,Cirilo Amoros,43,en,2998.0,flat,rent,120.0,True,3,2,"Cirilo Amoros, 37",València,València,es,39.4675013,-0.3714852,True,https://www.idealista.com/inmueble/96382722/,"Precios desde 2997.5€. Los precios varían según la duración de la estancia. Visite el sitio web para más detalles Exclusivo piso de 3 habitaciones en el barrio de l’Eixample se encuentra en una de las calles más demandadas de Valencia.Este apartamento totalmente amueblado y equipado se encuentra en la calle Cirilo Amoros, una calle tranquila, entre el ajetreo y el bullicio de la calle Colón y la Gran Vía Marqués del Turia.L'Eixample es históricamente conocido por ir de compras con algo para todos, desde boutiques de lujo hasta tiendas de la calle principal. Características Planta altillo, piso exterior con terraza.Superficie: 120m2.El apartamento está ubicado en el entrepiso de un edificio de 5 plantas.Con su propia entrada privada y ascensor, este apartamento ha sido cuidadosamente reformado teniendo en cuenta la funcionalidad y el diseño.Esta exclusiva casa de 3 dormitorios en Valencia tiene techos altos, se complementa con muebles de buen gusto y es perfecta para familias que buscan mudarse a Valencia a corto o mediano plazo. Salón El espacio habitable de este exclusivo apartamento de 3 habitaciones ha sido diseñado para permitir el entretenimiento en casa o relajarse con la familia.Una cocina de planta abierta tiene un espacio de isla para comer y permite almacenamiento adicional.Todos los electrodomésticos, incluida la placa de inducción, el lavavajillas, el horno, el microondas, la nevera y el congelador, se han integrado cuidadosamente en el espacio para permitir la máxima funcionalidad.También se han proporcionado electrodomésticos más pequeños, como hervidor de agua, tostadora, exprimidor y licuadora.La cocina totalmente equipada es un espacio ideal para cocinar y entretenerse. El salón da a una terraza privada que permite que la luz inunde la zona.Un área para sentarse cerca de las ventanas con un banco de trabajo, una mesa y sillas permite cenar o trabajar desde la comodidad de su hogar.Un sofá chaise longue ofrece amplios asientos en esta área y una gran televisión inteligente de pantalla plana es perfecta para las noches.El wifi de alta velocidad hace que este sea el hogar perfecto para trabajar. Dormitorios El dormitorio principal de este apartamento de 3 dormitorios tiene ventanas francesas de suelo a techo que dan a una calle arbolada y tranquila.Este dormitorio cuenta con una cama doble, un vestidor y un baño privado con bañera de diseño y ducha a ras de suelo.El segundo dormitorio también tiene una cama doble y ambos dormitorios tienen espacio de almacenamiento incorporado.También hay almacenamiento debajo de la cama doble en el dormitorio principal.El tercer dormitorio da a la terraza en la parte trasera de la propiedad y tiene 2 camas individuales y una mesa de estudio, lo que lo hace perfecto para los niños. El baño principal se encuentra fuera de la sala de estar y sirve al resto de la casa.También se ha integrado en el apartamento un lavadero con lavadora y secadora.Un armario ubicado frente a la entrada principal de la casa brinda espacio para zapatos, maletas y abrigos.",False,good,False,True,,25.0,{'typology': 'flat'},"{'subtitle': 'El Pla del Remei, València', 'title': 'Piso en Cirilo Amoros, 37'}",True,False,False,False,False,L'Eixample,El Pla del Remei,,
96173853,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/92/04/938996670.jpg,CH-70243-0001,37,4,510.0,flat,rent,84.0,True,3,1,Calle Espartero,València,Torrent,es,39.4346334,-0.4594564,False,https://www.idealista.com/inmueble/96173853/,"PROMOCIÓN: 1 MES DE ALQUILER GRATIS si reservas antes del 30 de junio. Y además, ¡sin comisiones de agencia!. Piso de 84 m² en alquiler de 3 dormitorios, ubicado en la localidad de Torrente, provincia de Valencia. La vivienda se localiza a pocos metros de la estación de metro con las líneas 0, 1, 2 y 7 y cuenta con el acceso viario CV-4064 a 5 minutos. Además, y al ser un área con todos los servicios, centro de salud, supermercado, farmacia, colegio, la Universidad Católica de Valencia y el Huerto de Trenor, esta vivienda se presenta en el mercado como una oportunidad en una buena zona Construido en 1970, este piso tiene una superficie de 44 m² y se distribuye en salón-comedor, 3 dormitorios, cocina amueblada con armarios bajos y equipada con horno, vitrocerámica y campana extractora y 1 baño, listo para convertirse en su próxima vivienda en alquiler. Con nuestros servicios podrá encontrar la vivienda que necesita. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. Promoción válida para contratos firmados antes de 30 de junio del 2022 (incluido). Esta promoción no es acumulable. Condiciones válidas para inmuebles identificados en webs y portales con detalle promocional de campaña identificado en descriptivo del anuncio.",True,good,False,False,,6.0,{'typology': 'flat'},"{'subtitle': 'Zona Casco Antiguo, Torrent', 'title': 'Piso en Calle Espartero'}",True,False,True,False,False,Zona Casco Antiguo,,,
95750866,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/15/26/998352457.jpg,W-02N1BR,9,4,1050.0,flat,rent,115.0,True,3,2,barrio Albors,València,València,es,39.4671967,-0.3508025,False,https://www.idealista.com/inmueble/95750866/,"Estupenda vivienda en Manuel Candela Fabulosa vivienda para entrar a vivir en la zona de Manuel Candela. Sus 115 metros se distribuyen en 3 dormitorios dobles, 2 baños completos y un gran salón comedor. La vivienda está completamente equipada y amueblada con todos los elementos necesarios para entrar a vivir. La cocina tiene electrodomésticos y una galería con acceso a la zona de lavadero. La vivienda cuenta con parquet y split de aire acondicionado además de un amplio balcón. No dude en contactarnos para organizar su visita; estaremos encantados de atenderle. Vivienda situada en la zona de Algirós, muy cerca de las universidades y a 1Km de la playa. Se trata de un barrio que cuenta con todos los servicios, supermercados, tiendas, restaurantes, farmacias y todo lo necesario para la vida diaria. Además está perfectamente conectado con el resto de la ciudad mediante línea de autobús y metro.",False,good,False,True,,9.0,{'typology': 'flat'},"{'subtitle': 'Albors, València', 'title': 'Piso'}",False,False,False,False,False,Camins al Grau,Albors,,
95739555,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/86/62/998364754.jpg,W-02N9PD,9,,1900.0,chalet,rent,90.0,False,2,1,Monserrat,València,Monserrat,es,39.3789406,-0.5795957,False,https://www.idealista.com/inmueble/95739555/,"Chalet para larga estancia Pequeño y acogedor chalet en la zona de Montserrat para larga estancia. La vivienda no dispone de muebles y cuenta con una superficie total de 90m2 en una sola planta que consta de 2 dormitorios, 1 baño, cocina y una zona de relax con jacuzzi para disfrutar de una experiencia única. Además, la propiedad está rodeada de un terreno de 1.000 m2 con césped. Los servicios de mantenimiento y gastos de consumo se incluyen en el precio. llámenos para verlo, estaremos encantados de atenderle. El chalet está situado en el término municipal de Montserrat concretamente en la zona residencial Monte Rosado. Montserrat es una localidad que recibe un gran número de visitantes a lo largo del año, veraneantes de segundas residencias, visitantes en busca productos locales como son la apreciada miel o la mistela, y especialmente, durante la Semana Internacional de la Música de Cámara.",False,good,False,,,21.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Monserrat', 'title': 'Casa independiente'}",False,False,False,False,False,,,,
95619368,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/02/a4/998375519.jpg,W-02N1AD,7,2,2000.0,flat,rent,50.0,True,2,1,barrio El Cabanyal-El Canyamelar,València,València,es,39.4710221,-0.3324752,False,https://www.idealista.com/inmueble/95619368/,"Fantástico apartamento en El Cabañal En una de las zonas más vanguardistas de la ciudad de Valencia, encontramos este magnífico apartamento de reciente construcción. Cuenta con equipamiento completo y una exclusiva decoración para una agradable inolvidable estancia cercana al mar, junto con una de las mayores ofertas de ocio y gastronomía de la ciudad. Un baño completo, cocina totalmente equipada con electrodomésticos. Cuenta con dos balcones con orientación este, perfectos para disfrutar todo el año. No dude en contactarnos para organizar una visita, estaremos encantados de atenderle. La zona de El Cabañal, recientemente renovada, está situada junto a la playa de la Malvarrosa, ya que antes eran todas casas tradicionales de pescadores. Hoy en día, cuenta con un agradable paseo marítimo, una playa muy tranquila de arena blanca y todo tipo de instalaciones de ocio, como restaurantes, bares, tiendas, supermercados, etc. Está muy bien comunicada por autobús o tranvía con el centro de la ciudad. Una oportunidad única para establecer su hogar en un lugar cercano a la playa con todos los servicios necesarios.",False,good,False,False,,40.0,{'typology': 'flat'},"{'subtitle': 'El Cabanyal-El Canyamelar, València', 'title': 'Piso'}",False,False,False,False,False,Poblats Marítims,El Cabanyal-El Canyamelar,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
95619143,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/3e/45/998377467.jpg,W-02N1A5,4,2,2000.0,flat,rent,50.0,True,2,2,barrio El Cabanyal-El Canyamelar,València,València,es,39.4726221,-0.3327752,False,https://www.idealista.com/inmueble/95619143/,"Apartamento de diseño en El Cabañal En una de las zonas más vanguardistas de la ciudad de Valencia, encontramos este magnífico apartamento de reciente construcción. Cuenta con equipamiento completo y una exclusiva decoración para una agradable inolvidable estancia cercana al mar, junto con una de las mayores ofertas de ocio y gastronomía de la ciudad. Un baño completo, cocina totalmente equipada con electrodomésticos. Cuenta con dos balcones con orientación este, perfectos para disfrutar todo el año. No dude en contactarnos para organizar una visita, estaremos encantados de atenderle. La zona de El Cabañal, recientemente renovada, está situada junto a la playa de la Malvarrosa, ya que antes eran todas casas tradicionales de pescadores. Hoy en día, cuenta con un agradable paseo marítimo, una playa muy tranquila de arena blanca y todo tipo de instalaciones de ocio, como restaurantes, bares, tiendas, supermercados, etc. Está muy bien comunicada por autobús o tranvía con el centro de la ciudad. Una oportunidad única para establecer su hogar en un lugar cercano a la playa con todos los servicios necesarios.",False,good,False,False,,40.0,{'typology': 'flat'},"{'subtitle': 'El Cabanyal-El Canyamelar, València', 'title': 'Piso'}",False,False,False,False,False,Poblats Marítims,El Cabanyal-El Canyamelar,,
